,jordkvalitet,kartleggingsmetode,verifiseringsdato,målemetode,nøyaktighet,fylkeid,komid
5684,3,J,20191030000000,45,200,42,4215
5685,2,J,20191030000000,45,200,42,4215
5686,2,J,20191030000000,45,200,42,4215
5687,3,J,20191030000000,45,200,42,4215
5688,2,J,20191030000000,45,200,42,4215
5689,2,J,20191030000000,45,200,42,4215
5690,2,J,20191030000000,45,200,42,4215
5691,2,J,20191030000000,45,200,42,4215
5692,2,J,20191030000000,45,200,42,4215
5693,2,J,20191030000000,45,200,42,4215
5694,2,J,20191030000000,45,200,42,4215
5695,2,J,20191030000000,45,200,42,4215
5696,3,J,20191030000000,45,200,42,4215
5697,2,J,20191030000000,45,200,42,4215
5698,1,J,20191030000000,45,200,42,4215
5699,2,J,20191030000000,45,200,42,4215
5700,1,J,20191030000000,45,200,42,4215
5701,3,J,20191030000000,45,200,42,4215
5702,1,J,20191030000000,45,200,42,4215
5703,2,J,20191030000000,45,200,42,4215
5704,1,J,20191030000000,45,200,42,4215
5705,2,J,20191030000000,45,200,42,4215
5706,2,J,20191030000000,45,200,42,4215
5707,1,J,20191030000000,45,200,42,4215
5708,2,J,20191030000000,45,200,42,4215
5709,2,J,20191030000000,45,200,42,4215
5710,2,J,20191030000000,45,200,42,4215
5711,2,J,20191030000000,45,200,42,4215
5712,2,J,20191030000000,45,200,42,4215
5713,2,J,20191030000000,45,200,42,4215
5714,1,J,20191030000000,45,200,42,4215
5715,2,J,20191030000000,45,200,42,4215
5716,1,J,20191030000000,45,200,42,4215
5717,1,J,20191030000000,45,200,42,4215
5718,1,J,20191030000000,45,200,42,4215
5719,2,J,20191030000000,45,200,42,4215
5720,2,J,20191030000000,45,200,42,4215
5721,2,J,20191030000000,45,200,42,4215
5722,2,J,20191030000000,45,200,42,4215
5723,2,J,20191030000000,45,200,42,4215
5724,1,J,20191030000000,45,200,42,4215
5725,3,J,20191030000000,45,200,42,4215
5726,1,J,20191030000000,45,200,42,4215
5727,1,J,20191030000000,45,200,42,4215
5728,3,J,20191030000000,45,200,42,4215
5729,1,J,20191030000000,45,200,42,4215
5730,1,J,20191030000000,45,200,42,4215
5731,1,J,20191030000000,45,200,42,4215
5732,1,J,20191030000000,45,200,42,4215
5733,1,J,20191030000000,45,200,42,4215
5734,2,J,20191030000000,45,200,42,4215
5735,3,J,20191030000000,45,200,42,4215
5736,2,J,20191030000000,45,200,42,4215
5737,1,J,20191030000000,45,200,42,4215
5738,1,J,20191030000000,45,200,42,4215
5739,2,J,20191030000000,45,200,42,4215
5740,1,J,20191030000000,45,200,42,4215
5741,1,D,99990101,22,0,42,4215
5742,1,D,19980130000000,22,0,42,4215
5743,1,D,19980130000000,22,0,42,4215
5744,1,D,19980130000000,22,0,42,4215
5745,1,D,99990101,22,0,42,4215
5746,1,D,99990101,22,0,42,4215
5747,1,D,99990101,22,0,42,4215
5748,1,J,20191030000000,45,200,42,4215
5749,1,J,20191030000000,45,200,42,4215
5750,2,J,20191030000000,45,200,42,4215
5751,2,J,20191030000000,45,200,42,4215
5752,3,J,20191030000000,45,200,42,4215
5753,1,J,20191030000000,45,200,42,4215
5754,1,J,20191030000000,45,200,42,4215
5755,1,J,20191030000000,45,200,42,4215
5756,1,J,20191030000000,45,200,42,4215
5757,1,J,20191030000000,45,200,42,4215
5758,1,J,20191030000000,45,200,42,4215
5759,1,J,20191030000000,45,200,42,4215
5760,1,J,20191030000000,45,200,42,4215
5761,2,J,20191030000000,45,200,42,4215
5762,1,J,20191030000000,45,200,42,4215
5763,2,J,20191030000000,45,200,42,4215
5764,1,J,20191030000000,45,200,42,4215
5765,2,J,20191030000000,45,200,42,4215
5766,1,J,20191030000000,45,200,42,4215
5767,1,J,20191030000000,45,200,42,4215
5768,1,J,20191030000000,45,200,42,4215
5769,1,J,20191030000000,45,200,42,4215
5770,1,J,20191030000000,45,200,42,4215
5771,1,J,20191030000000,82,0,42,4215
5772,1,J,20191030000000,45,200,42,4215
5773,1,J,20191030000000,45,200,42,4215
5774,2,J,20191030000000,45,200,42,4215
5775,1,J,20191030000000,45,200,42,4215
5776,2,J,20191030000000,45,200,42,4215
5777,1,J,20191030000000,45,200,42,4215
5778,1,J,20191030000000,45,200,42,4215
5779,1,J,20191030000000,45,200,42,4215
5780,1,J,20191030000000,45,200,42,4215
5781,1,J,20191030000000,45,200,42,4215
5782,1,J,20191030000000,45,200,42,4215
5783,1,J,20191030000000,45,200,42,4215
5784,1,J,20191030000000,45,200,42,4215
5785,1,J,20191030000000,45,200,42,4215
5786,1,J,20191030000000,45,200,42,4215
5787,2,J,20191030000000,45,200,42,4215
5788,1,J,20191030000000,45,200,42,4215
5789,1,J,20191030000000,45,200,42,4215
5790,1,J,20191030000000,45,200,42,4215
5791,1,J,20191030000000,45,200,42,4215
5792,2,J,20191030000000,45,200,42,4215
5793,1,J,20191030000000,45,200,42,4215
5794,1,J,20191030000000,45,200,42,4215
5795,3,J,20191030000000,45,200,42,4215
5796,1,J,20191030000000,45,200,42,4215
5797,1,J,20191030000000,45,200,42,4215
5798,1,J,20191030000000,45,200,42,4215
5799,1,J,20191030000000,45,200,42,4215
5800,1,J,20191030000000,45,200,42,4215
5801,1,J,20191030000000,45,200,42,4215
5802,2,J,20191030000000,45,200,42,4215
5803,1,J,20191030000000,45,200,42,4215
5804,2,J,20191030000000,45,200,42,4215
5805,1,J,20191030000000,45,200,42,4215
5806,1,J,20191030000000,45,200,42,4215
5807,1,J,20191030000000,45,200,42,4215
5808,1,J,20191030000000,45,200,42,4215
5809,1,J,20191030000000,45,200,42,4215
5810,1,J,20191030000000,45,200,42,4215
5811,3,J,20191030000000,45,200,42,4215
5812,1,J,20191030000000,45,200,42,4215
5813,1,J,20191030000000,45,200,42,4215
5814,1,J,20191030000000,45,200,42,4215
5815,1,J,20191030000000,45,200,42,4215
5816,1,J,20191030000000,45,200,42,4215
5817,1,J,20191030000000,45,200,42,4215
5818,2,J,20191030000000,45,200,42,4215
5819,3,J,20191030000000,45,200,42,4215
5820,1,J,20191030000000,45,200,42,4215
5821,1,J,20191030000000,45,200,42,4215
5822,1,J,20191030000000,45,200,42,4215
5823,1,J,20191030000000,45,200,42,4215
5824,1,J,20191030000000,45,200,42,4215
5825,1,J,20191030000000,45,200,42,4215
5826,2,J,20191030000000,45,200,42,4215
5827,1,J,20191030000000,45,200,42,4215
5828,1,J,20191030000000,45,200,42,4215
5829,1,J,20191030000000,45,200,42,4215
5830,1,J,20191030000000,45,200,42,4215
5831,1,J,20191030000000,45,200,42,4215
5832,1,J,20191030000000,45,200,42,4215
5833,1,J,20191030000000,45,200,42,4215
5834,1,J,20191030000000,45,200,42,4215
5835,1,J,20191030000000,45,200,42,4215
5836,1,J,20191030000000,45,200,42,4215
5837,1,J,20191030000000,45,200,42,4215
5838,1,J,20191030000000,45,200,42,4215
5839,2,J,20191030000000,45,200,42,4215
5840,1,J,20191030000000,45,200,42,4215
5841,1,J,20191030000000,45,200,42,4215
5842,1,J,20191030000000,45,200,42,4215
5843,1,J,20191030000000,45,200,42,4215
5844,1,J,20191030000000,45,200,42,4215
5845,1,J,20191030000000,45,200,42,4215
5846,1,J,20191030000000,45,200,42,4215
5847,1,J,20191030000000,45,200,42,4215
5848,1,J,20191030000000,45,200,42,4215
5849,1,J,20191030000000,45,200,42,4215
5850,1,J,20191030000000,45,200,42,4215
5851,1,J,20191030000000,45,200,42,4215
5852,1,J,20191030000000,45,200,42,4215
5853,1,J,20191030000000,45,200,42,4215
5854,1,J,20191030000000,45,200,42,4215
5855,1,J,20191030000000,45,200,42,4215
5856,2,J,20191030000000,45,200,42,4215
5857,1,J,20191030000000,45,200,42,4215
5858,1,J,20191030000000,45,200,42,4215
5859,1,J,20191030000000,45,200,42,4215
5860,1,J,20191030000000,45,200,42,4215
5861,1,J,20191030000000,45,200,42,4215
5862,1,J,20191030000000,45,200,42,4215
5863,3,J,20191030000000,45,200,42,4215
5864,1,J,20191030000000,45,200,42,4215
5865,1,J,20191030000000,45,200,42,4215
5866,1,J,20191030000000,45,200,42,4215
5867,1,J,20191030000000,45,200,42,4215
5868,1,J,20191030000000,45,200,42,4215
5869,1,J,20191030000000,45,200,42,4215
5870,1,J,20191030000000,45,200,42,4215
5871,1,J,20191030000000,45,200,42,4215
5872,2,J,20191030000000,45,200,42,4215
5873,3,J,20191030000000,45,200,42,4215
5874,1,J,20191030000000,45,200,42,4215
5875,1,J,20191030000000,45,200,42,4215
5876,1,J,20191030000000,45,200,42,4215
5877,1,J,20191030000000,45,200,42,4215
5878,1,J,20191030000000,45,200,42,4215
5879,1,J,20191030000000,45,200,42,4215
5880,1,J,20191030000000,45,200,42,4215
5881,1,J,20191030000000,45,200,42,4215
5882,1,J,20191030000000,82,0,42,4215
5883,1,J,20191030000000,45,200,42,4215
5884,1,J,20191030000000,45,200,42,4215
5885,1,J,20191030000000,45,200,42,4215
5886,1,J,20191030000000,45,200,42,4215
5887,1,J,20191030000000,82,0,42,4215
5888,1,J,20191030000000,45,200,42,4215
5889,1,J,20191030000000,45,200,42,4215
5890,1,J,20191030000000,45,200,42,4215
5891,1,J,20191030000000,82,0,42,4215
5892,1,J,20191030000000,82,0,42,4215
5893,2,J,20191030000000,45,200,42,4215
5894,1,J,20191030000000,45,200,42,4215
5895,2,J,20191030000000,45,200,42,4215
5896,2,J,20191030000000,45,200,42,4215
5897,1,J,20191030000000,45,200,42,4215
5898,2,J,20191030000000,45,200,42,4215
5899,1,J,20191030000000,45,200,42,4215
5900,2,J,20191030000000,45,200,42,4215
5901,1,J,20191030000000,45,200,42,4215
5902,1,J,20191030000000,45,200,42,4215
5903,2,J,20191030000000,45,200,42,4215
5904,1,J,20191030000000,45,200,42,4215
5905,1,J,20191030000000,82,0,42,4215
5906,1,J,20191030000000,45,200,42,4215
5907,1,J,20191030000000,45,200,42,4215
5908,1,J,20191030000000,45,200,42,4215
5909,1,J,20191030000000,45,200,42,4215
5910,1,J,20191030000000,45,200,42,4215
5911,1,J,20191030000000,45,200,42,4215
5912,1,J,20191030000000,45,200,42,4215
5913,1,J,20191030000000,45,200,42,4215
5914,1,J,20191030000000,45,200,42,4215
5915,2,J,20191030000000,45,200,42,4215
5916,2,J,20191030000000,45,200,42,4215
5917,1,J,20191030000000,45,200,42,4215
5918,2,J,20191030000000,45,200,42,4215
5919,1,J,20191030000000,45,200,42,4215
5920,3,J,20191030000000,45,200,42,4215
5921,2,J,20191030000000,45,200,42,4215
5922,1,J,20191030000000,45,200,42,4215
5923,1,J,20191030000000,82,0,42,4215
5924,2,J,20191030000000,45,200,42,4215
5925,1,J,20191030000000,45,200,42,4215
5926,1,J,20191030000000,45,200,42,4215
5927,1,J,20191030000000,45,200,42,4215
5928,1,J,20191030000000,45,200,42,4215
5929,1,J,20191030000000,45,200,42,4215
5930,1,J,20191030000000,45,200,42,4215
5931,1,J,20191030000000,82,0,42,4215
5932,1,D,19980416000000,22,0,42,4202
5933,2,D,19980416000000,22,0,42,4202
5934,1,D,19980416000000,22,0,42,4202
5935,1,D,19980416000000,22,0,42,4202
5936,1,D,19980416000000,22,0,42,4202
5937,1,D,19980416000000,22,0,42,4202
5938,2,D,19980416000000,22,0,42,4202
5939,2,D,19980416000000,22,0,42,4202
5940,2,D,19980416000000,22,0,42,4202
5941,1,D,19980416000000,22,0,42,4202
5942,2,D,19980416000000,22,0,42,4202
5943,2,D,19980416000000,22,0,42,4202
5944,2,D,19980416000000,22,0,42,4202
5945,2,D,19980416000000,22,0,42,4202
5946,1,D,19980416000000,22,0,42,4202
5947,2,D,19980416000000,22,0,42,4202
5948,2,D,19980416000000,22,0,42,4202
5949,2,D,19980416000000,22,0,42,4202
5950,1,D,19980416000000,22,0,42,4202
5951,1,D,19980416000000,22,0,42,4202
5952,1,D,19980416000000,22,0,42,4202
5953,2,D,19980416000000,22,0,42,4202
5954,2,D,19980416000000,22,0,42,4202
5955,1,D,19980416000000,22,0,42,4202
5956,2,D,19980416000000,22,0,42,4202
5957,2,D,19980416000000,22,0,42,4202
5958,2,D,19980416000000,22,0,42,4202
5959,1,D,19980416000000,22,0,42,4202
5960,1,D,19980416000000,22,0,42,4202
5961,1,D,19980416000000,22,0,42,4202
5962,1,D,19980416000000,22,0,42,4202
5963,1,D,19980416000000,22,0,42,4202
5964,2,D,19980416000000,22,0,42,4202
5965,1,D,19980416000000,22,0,42,4202
5966,1,D,19980416000000,22,0,42,4202
5967,1,D,19980416000000,22,0,42,4202
5968,1,D,19980416000000,22,0,42,4202
5969,1,D,19980416000000,22,0,42,4202
5970,1,D,19980416000000,22,0,42,4202
5971,2,D,19980421000000,22,0,42,4202
5972,1,D,19980421000000,22,0,42,4202
5973,1,D,19980421000000,22,0,42,4202
5974,1,D,19980421000000,22,0,42,4202
5975,2,D,19980416000000,22,0,42,4202
5976,2,D,19980416000000,22,0,42,4202
5977,1,D,19980416000000,22,0,42,4202
5978,2,D,19980416000000,22,0,42,4202
5979,1,D,19980416000000,22,0,42,4202
5980,2,D,19980416000000,22,0,42,4202
5981,2,D,19980416000000,22,0,42,4202
5982,2,D,19980416000000,22,0,42,4202
5983,2,D,19980416000000,22,0,42,4202
5984,2,D,19980416000000,22,0,42,4202
5985,2,D,19980130000000,22,0,42,4202
5986,1,D,19980126000000,22,0,42,4202
5987,1,D,19980130000000,22,0,42,4202
5988,1,D,19980130000000,22,0,42,4202
5989,1,D,19980126000000,22,0,42,4202
5990,1,D,19980421000000,82,0,42,4202
5991,3,D,19980421000000,22,0,42,4202
5992,3,D,19980421000000,22,0,42,4202
5993,1,D,19980126000000,22,0,42,4202
5994,1,D,19980126000000,22,0,42,4202
5995,1,D,19980421000000,22,0,42,4202
5996,2,D,19980130000000,22,0,42,4202
5997,1,D,19980126000000,22,0,42,4202
5998,1,D,19980130000000,22,0,42,4202
5999,1,D,19980130000000,22,0,42,4202
6000,1,D,19980130000000,22,0,42,4202
6001,2,D,19980130000000,22,0,42,4202
6002,3,D,19980130000000,22,0,42,4202
6003,1,D,19980130000000,22,0,42,4202
6004,1,D,19980130000000,22,0,42,4202
6005,1,D,19980130000000,22,0,42,4202
6006,3,D,19980126000000,22,0,42,4202
6007,1,D,19980126000000,22,0,42,4202
6008,1,D,19980126000000,22,0,42,4202
6009,1,D,19980126000000,22,0,42,4202
6010,1,D,19980126000000,22,0,42,4202
6011,1,D,19980126000000,22,0,42,4202
6012,1,D,19980126000000,22,0,42,4202
6013,1,D,19980126000000,22,0,42,4202
6014,2,D,19980421000000,22,0,42,4202
6015,2,D,19980421000000,22,0,42,4202
6016,1,D,19980421000000,22,0,42,4202
6017,3,D,19980421000000,22,0,42,4202
6018,1,D,19980126000000,22,0,42,4202
6019,1,D,19980126000000,22,0,42,4202
6020,1,D,19980126000000,22,0,42,4202
6021,1,D,19980126000000,22,0,42,4202
6022,1,D,19980126000000,22,0,42,4202
6023,1,D,19980126000000,22,0,42,4202
6024,1,D,19980126000000,22,0,42,4202
6025,1,D,19980126000000,22,0,42,4202
6026,1,D,19980126000000,22,0,42,4202
6027,2,D,19980421000000,22,0,42,4202
6028,2,D,19980421000000,22,0,42,4202
6029,2,D,19980421000000,22,0,42,4202
6030,2,D,19980421000000,22,0,42,4202
6031,1,D,19980421000000,22,0,42,4202
6032,3,D,19980421000000,22,0,42,4202
6033,1,D,19980421000000,22,0,42,4202
6034,1,D,19980421000000,22,0,42,4202
6035,2,D,19980122000000,22,0,42,4202
6036,2,D,19980122000000,22,0,42,4202
6037,2,D,19980421000000,22,0,42,4202
6038,1,D,19980421000000,22,0,42,4202
6039,1,D,19980421000000,22,0,42,4202
6040,2,D,19980421000000,22,0,42,4202
6041,2,D,19980421000000,22,0,42,4202
6042,1,D,19980421000000,22,0,42,4202
6043,1,D,19980421000000,22,0,42,4202
6044,1,D,19980421000000,22,0,42,4202
6045,1,D,19980421000000,22,0,42,4202
6046,1,D,19980421000000,22,0,42,4202
6047,1,D,19980421000000,22,0,42,4202
6048,1,D,19980421000000,22,0,42,4202
6049,1,D,19980421000000,22,0,42,4202
6050,1,D,19980421000000,22,0,42,4202
6051,1,D,19980421000000,22,0,42,4202
6052,2,D,19980421000000,22,0,42,4202
6053,1,D,19980421000000,22,0,42,4202
6054,1,D,19980421000000,22,0,42,4202
6055,1,D,19980421000000,22,0,42,4202
6056,1,D,19980323000000,22,0,42,4202
6057,1,D,19980323000000,22,0,42,4202
6058,1,D,19980323000000,22,0,42,4202
6059,1,D,19980323000000,22,0,42,4202
6060,1,D,19980323000000,22,0,42,4202
6061,1,D,19980323000000,22,0,42,4202
6062,1,D,19980323000000,22,0,42,4202
6063,1,D,19980323000000,22,0,42,4202
6064,1,D,19980323000000,22,0,42,4202
6065,1,D,19980323000000,22,0,42,4202
6066,2,D,19980323000000,22,0,42,4202
6067,1,D,19980323000000,22,0,42,4202
6068,1,D,19980323000000,22,0,42,4202
6069,1,D,19980323000000,22,0,42,4202
6070,1,D,19980323000000,22,0,42,4202
6071,1,D,19980323000000,22,0,42,4202
6072,1,D,19980323000000,22,0,42,4202
6073,1,D,19980323000000,22,0,42,4202
6074,1,D,19980323000000,22,0,42,4202
6075,1,D,19980323000000,22,0,42,4202
6076,1,D,19980323000000,22,0,42,4202
6077,1,D,19980323000000,22,0,42,4202
6078,1,D,19980323000000,22,0,42,4202
6079,2,D,19980323000000,22,0,42,4202
6080,1,D,19980323000000,22,0,42,4202
6081,1,D,19980323000000,22,0,42,4202
6082,2,D,19980323000000,22,0,42,4202
6083,1,D,19980323000000,22,0,42,4202
6084,1,D,19980323000000,22,0,42,4202
6085,1,D,19980323000000,22,0,42,4202
6086,1,D,19980323000000,22,0,42,4202
6087,1,D,19980323000000,22,0,42,4202
6088,1,D,19980323000000,22,0,42,4202
6089,1,D,19980323000000,22,0,42,4202
6090,1,D,19980323000000,22,0,42,4202
6091,1,D,19980323000000,22,0,42,4202
6092,1,D,19980323000000,22,0,42,4202
6093,1,D,19980323000000,22,0,42,4202
6094,1,D,19980323000000,22,0,42,4202
6095,1,D,19980323000000,22,0,42,4202
6096,1,D,19980323000000,22,0,42,4202
6097,1,D,19980323000000,22,0,42,4202
6098,1,D,19980323000000,22,0,42,4202
6099,2,D,19980323000000,22,0,42,4202
6100,1,D,19980323000000,22,0,42,4202
6101,1,D,19980323000000,22,0,42,4202
6102,1,D,19980323000000,22,0,42,4202
6103,1,D,19980323000000,22,0,42,4202
6104,1,D,19980323000000,22,0,42,4202
6105,1,D,19980323000000,22,0,42,4202
6106,1,D,19980323000000,22,0,42,4202
6107,1,D,19980323000000,22,0,42,4202
6108,1,D,19980323000000,22,0,42,4202
6109,1,D,19980323000000,22,0,42,4202
6110,1,D,19980323000000,22,0,42,4202
6111,1,D,19980323000000,22,0,42,4202
6112,1,D,19980323000000,22,0,42,4202
6113,1,D,19980323000000,22,0,42,4202
6114,1,D,19980323000000,22,0,42,4202
6115,1,D,19980323000000,82,0,42,4202
6116,1,D,19980323000000,22,0,42,4202
6117,1,D,19980323000000,22,0,42,4202
6118,1,D,19980323000000,22,0,42,4202
6119,1,D,19980323000000,22,0,42,4202
6120,1,D,19980323000000,22,0,42,4202
6121,1,D,19980323000000,22,0,42,4202
6122,1,D,19980323000000,22,0,42,4202
6123,1,D,19980323000000,22,0,42,4202
6124,1,D,19980323000000,22,0,42,4202
6125,1,D,19980323000000,22,0,42,4202
6126,1,D,19980323000000,22,0,42,4202
6127,1,D,19980323000000,22,0,42,4202
6128,1,D,19980323000000,22,0,42,4202
6129,1,D,19980323000000,22,0,42,4202
6130,1,D,19980323000000,22,0,42,4202
6131,1,D,19980323000000,22,0,42,4202
6132,1,D,19980323000000,22,0,42,4202
6133,1,D,19980323000000,22,0,42,4202
6134,1,D,19980129000000,22,0,42,4202
6135,1,D,19980129000000,22,0,42,4202
6136,2,D,19980129000000,22,0,42,4202
6137,1,D,19980129000000,22,0,42,4202
6138,2,D,19980129000000,22,0,42,4202
6139,2,D,19980129000000,22,0,42,4202
6140,2,D,19980129000000,22,0,42,4202
6141,1,D,19980421000000,22,0,42,4202
6142,2,D,19980211000000,22,0,42,4202
6143,1,D,19980211000000,22,0,42,4202
6144,2,D,19980211000000,22,0,42,4202
6145,1,D,19980211000000,22,0,42,4202
6146,1,D,19980211000000,22,0,42,4202
6147,1,D,19980211000000,22,0,42,4202
6148,1,D,19980211000000,22,0,42,4202
6149,1,D,19980129000000,82,0,42,4202
6150,1,D,19980129000000,22,0,42,4202
6151,1,D,19980129000000,22,0,42,4202
6152,2,D,19980129000000,22,0,42,4202
6153,1,D,19980129000000,22,0,42,4202
6154,2,D,19980129000000,22,0,42,4202
6155,1,D,19980129000000,22,0,42,4202
6156,1,D,19980129000000,22,0,42,4202
6157,1,D,19980129000000,22,0,42,4202
6158,1,D,19980129000000,22,0,42,4202
6159,1,D,19980129000000,22,0,42,4202
6160,1,D,19980129000000,22,0,42,4202
6161,2,D,19980129000000,22,0,42,4202
6162,2,D,19980129000000,22,0,42,4202
6163,1,D,19980129000000,22,0,42,4202
6164,1,D,19980129000000,22,0,42,4202
6165,1,D,19980129000000,22,0,42,4202
6166,1,D,19980129000000,22,0,42,4202
6167,1,D,19980129000000,22,0,42,4202
6168,1,D,19980129000000,22,0,42,4202
6169,1,D,19980129000000,22,0,42,4202
6170,1,D,19980211000000,22,0,42,4202
6171,2,D,19980211000000,22,0,42,4202
6172,1,D,19980211000000,22,0,42,4202
6173,1,D,19980211000000,22,0,42,4202
6174,2,D,19980211000000,22,0,42,4202
6175,1,D,19980211000000,22,0,42,4202
6176,2,D,19980211000000,22,0,42,4202
6177,1,D,20000526000000,22,0,42,4202
6178,1,D,19980421000000,22,0,42,4202
6179,1,D,19980421000000,22,0,42,4202
6180,1,D,19980421000000,22,0,42,4202
6181,1,D,19980421000000,22,0,42,4202
6182,2,D,19980421000000,22,0,42,4202
6183,2,D,19980209000000,22,0,42,4202
6184,2,D,19980319000000,22,0,42,4202
6185,2,D,19980209000000,22,0,42,4202
6186,1,D,19980209000000,22,0,42,4202
6187,1,D,19980209000000,22,0,42,4202
6188,1,D,19980129000000,22,0,42,4202
6189,2,D,19980319000000,22,0,42,4202
6190,1,D,19980319000000,22,0,42,4202
6191,1,D,19980127000000,22,0,42,4202
6192,2,D,19980127000000,22,0,42,4202
6193,1,D,19980127000000,22,0,42,4202
6194,1,D,19980127000000,22,0,42,4202
6195,1,D,19980127000000,22,0,42,4202
6196,1,D,19980127000000,22,0,42,4202
6197,1,D,19980127000000,22,0,42,4202
6198,3,D,19971117000000,22,0,42,4202
6199,2,D,19980209000000,22,0,42,4202
6200,1,D,19980209000000,22,0,42,4202
6201,2,D,19980209000000,22,0,42,4202
6202,3,D,19980209000000,22,0,42,4202
6203,1,D,19980126000000,22,0,42,4202
6204,1,D,19980126000000,22,0,42,4202
6205,1,D,19980126000000,22,0,42,4202
6206,1,D,19980126000000,22,0,42,4202
6207,1,D,19980126000000,22,0,42,4202
6208,1,D,19980126000000,22,0,42,4202
6209,1,D,19980126000000,22,0,42,4202
6210,1,D,19980126000000,22,0,42,4202
6211,1,D,19980126000000,22,0,42,4202
6212,1,D,19980126000000,22,0,42,4202
6213,1,D,19980126000000,22,0,42,4202
6214,2,D,19980126000000,22,0,42,4202
6215,1,D,19980126000000,22,0,42,4202
6216,3,D,19980126000000,22,0,42,4202
6217,1,D,19980126000000,22,0,42,4202
6218,2,D,19980126000000,22,0,42,4202
6219,1,D,19980126000000,22,0,42,4202
6220,1,D,19980126000000,22,0,42,4202
6221,1,D,19980126000000,22,0,42,4202
6222,2,D,19980126000000,22,0,42,4202
6223,1,D,19980126000000,22,0,42,4202
6224,1,D,19980126000000,22,0,42,4202
6225,1,D,19980126000000,22,0,42,4202
6226,1,D,19980126000000,22,0,42,4202
6227,1,D,19980126000000,22,0,42,4202
6228,2,D,19980126000000,22,0,42,4202
6229,2,D,19980126000000,22,0,42,4202
6230,2,D,19980126000000,22,0,42,4202
6231,2,D,19980126000000,22,0,42,4202
6232,1,D,19980126000000,22,0,42,4202
6233,1,D,19980126000000,22,0,42,4202
6234,3,D,19980126000000,22,0,42,4202
